# contour 0
74,475
74,477
73,478
73,481
72,482
72,484
70,486
70,487
67,490
66,490
66,491
64,493
61,493
60,494
59,494
57,496
50,496
49,495
49,489
50,488
50,487
51,486
51,484
55,480
55,479
56,478
57,478
57,477
58,476
59,476
62,473
65,473
66,472
67,472
68,473
72,473
# contour 1
131,463
132,464
133,464
135,466
135,468
137,470
137,473
138,474
138,476
137,477
137,478
136,479
136,483
135,484
135,486
134,487
134,488
128,494
127,494
125,492
125,490
124,489
124,488
123,487
124,486
123,485
123,481
122,480
122,479
123,478
123,473
124,472
124,470
125,469
125,468
126,467
127,467
129,465
130,465
130,464
# contour 2
170,457
172,459
172,460
173,461
173,464
174,465
174,467
173,468
173,472
172,473
172,476
171,477
171,478
169,480
169,481
166,484
166,485
165,486
164,486
160,482
160,481
159,480
159,463
160,462
160,461
161,460
162,460
162,459
163,458
164,458
165,457
# contour 3
53,434
54,433
58,433
59,434
60,434
61,435
69,435
70,436
71,436
73,438
75,438
78,441
78,442
81,445
81,447
80,448
80,449
77,452
70,452
69,451
68,451
67,450
65,450
64,449
63,449
62,448
62,447
61,447
54,440
54,439
53,438
# contour 4
78,417
80,415
89,415
90,416
95,416
99,420
100,420
102,422
102,423
103,424
103,431
101,433
94,433
92,431
88,431
85,428
84,428
82,426
82,425
81,424
81,423
79,421
79,420
78,419
# contour 5
115,402
116,401
119,401
120,400
127,400
128,401
132,401
134,403
136,403
137,404
137,405
138,406
138,407
139,408
139,409
140,410
140,411
141,412
141,414
138,417
129,417
126,414
124,414
119,409
119,408
118,407
118,406
117,406
115,404
# contour 6
143,394
144,393
146,393
147,392
152,392
153,391
154,392
156,392
158,394
160,394
161,395
162,395
163,396
164,396
165,397
165,398
166,399
166,401
167,402
167,409
166,410
164,410
163,411
162,410
161,410
160,409
159,409
158,408
156,408
146,398
146,397
# contour 7
259,379
261,381
262,381
263,382
263,383
264,384
264,387
266,389
266,390
267,391
267,394
268,395
268,397
267,398
267,405
264,408
263,408
263,409
262,410
259,410
257,408
257,407
255,405
255,404
254,403
254,400
253,399
253,390
254,389
254,387
255,386
255,385
257,383
257,381
# contour 8
315,407
314,406
314,405
313,404
313,403
312,402
312,400
310,398
310,397
309,396
309,395
307,393
307,392
305,390
305,389
304,388
304,387
303,386
303,385
302,384
302,383
301,382
300,383
300,389
299,390
299,391
298,392
298,395
297,396
297,399
295,401
295,403
294,404
294,408
293,409
293,411
292,412
292,423
293,424
293,426
294,427
294,429
300,435
300,454
299,455
299,457
298,458
298,460
297,461
297,470
296,471
296,472
295,473
293,473
283,463
282,463
262,443
261,443
255,437
255,434
257,432
257,431
258,430
258,428
259,427
259,425
260,424
260,423
261,422
261,415
262,414
262,413
264,411
266,411
267,410
268,410
269,409
269,408
270,407
270,390
269,389
269,388
268,387
268,385
267,384
267,382
266,381
266,380
265,379
265,378
264,377
264,375
263,374
263,372
262,371
262,369
261,368
260,368
259,369
259,370
258,371
258,372
257,373
257,374
256,375
256,376
255,377
255,378
254,379
254,380
253,381
253,382
252,383
252,384
251,385
251,389
250,390
250,404
252,406
252,407
254,409
255,409
259,413
259,415
258,416
258,420
257,421
257,423
256,424
256,427
255,428
255,430
252,433
251,433
247,429
247,428
226,407
226,406
227,405
227,404
228,403
228,402
229,401
229,390
228,389
228,387
227,386
227,385
226,384
226,383
224,381
224,380
206,362
206,361
204,359
204,358
202,358
201,359
201,387
202,388
202,391
203,392
203,394
204,395
204,396
206,398
206,399
209,402
210,402
213,405
217,405
218,406
220,406
221,407
222,407
229,414
229,415
246,432
247,432
250,435
247,438
234,438
231,435
230,435
228,433
227,433
226,432
217,432
216,433
215,433
214,434
213,434
212,435
211,435
210,436
200,436
199,435
195,435
194,434
193,434
183,424
182,424
177,419
176,419
169,412
169,409
172,406
172,404
171,403
171,401
170,400
170,398
169,397
169,396
166,393
165,393
163,391
159,391
157,389
154,389
153,388
139,388
138,387
136,387
135,388
135,389
137,391
138,391
143,396
143,397
144,398
144,399
147,402
147,403
150,406
150,407
154,411
156,411
157,412
158,412
159,413
160,413
161,414
162,414
163,413
165,413
171,419
172,419
179,426
180,426
183,429
184,429
187,432
187,434
185,436
173,436
172,437
166,437
164,435
163,435
162,434
161,434
156,429
155,429
154,428
153,428
151,426
150,426
147,423
146,423
144,421
143,421
141,419
141,416
143,414
143,409
142,408
142,406
140,404
140,403
138,401
137,401
134,398
133,398
132,397
131,398
130,397
105,397
105,399
106,400
107,400
114,407
114,408
116,410
116,411
120,415
120,416
121,416
122,417
123,417
124,418
125,418
127,420
128,420
129,421
133,421
134,420
137,420
139,422
140,422
143,425
144,425
146,427
147,427
149,429
150,429
152,431
153,431
155,433
156,433
157,434
158,434
159,435
159,437
157,439
155,439
154,440
149,440
148,441
145,441
144,442
141,442
140,443
139,443
138,444
128,444
127,443
126,443
124,441
122,441
121,440
120,440
119,439
118,439
117,438
115,438
114,437
113,437
112,436
111,436
110,435
109,435
108,434
107,434
105,432
105,430
107,428
107,423
106,422
106,421
101,416
100,416
97,413
95,413
94,412
72,412
71,411
67,411
67,413
71,417
72,417
73,418
73,419
76,422
76,423
78,425
78,426
79,426
86,433
87,433
88,434
89,434
90,435
91,435
92,436
99,436
101,434
102,434
104,436
105,436
107,438
109,438
110,439
111,439
112,440
114,440
115,441
116,441
117,442
119,442
120,443
122,443
124,445
124,446
121,449
120,449
119,450
117,450
116,451
114,451
113,452
112,452
111,453
110,453
109,454
107,454
106,455
105,455
103,457
98,457
95,454
91,454
90,453
88,453
83,448
83,442
82,441
82,440
77,435
75,435
74,434
73,434
72,433
70,433
69,432
63,432
62,431
60,431
59,430
58,430
57,429
44,429
43,428
42,429
43,430
43,431
44,431
45,432
45,433
46,433
47,434
47,435
49,437
49,438
51,440
51,441
53,443
53,444
61,452
63,452
64,453
65,453
66,454
67,454
68,455
74,455
